SELLER_GEOLOCATION_KEY,SELLER_ZIP_CODE_PREFIX,CITY,STATE,LATITUDE,LONGITUDE
17191,86808,Apucarana,Paraná,-23.554826632350057,-51.45069562281261
17199,86820,California,Paraná,-23.665523235371,-51.35659668422704
17229,86975,Mandaguari,Paraná,-23.522116589381856,-51.6776633579356
17230,86990,Marialva,Paraná,-23.48392434035238,-51.79990910433005
17233,87005,Maringa,Paraná,-23.44174075913739,-51.92749158191649
17235,87013,Maringa,Paraná,-23.42248646391639,-51.938405087888434
17236,87014,Maringa,Paraná,-23.42880265355717,-51.94819436139045
17237,87015,Maringa,Paraná,-23.428319760676168,-51.95833421266876
17238,87020,Maringa,Paraná,-23.41291430618596,-51.94203814434729
17241,87025,Maringa,Paraná,-23.38247209396673,-51.927966489669885
17242,87030,Maringa,Paraná,-23.413770021773328,-51.92706989550015
17245,87035,Maringa,Paraná,-23.387797682667,-51.90893073812971
17246,87040,Maringa,Paraná,-23.4137429095008,-51.90754329130873
17247,87043,Maringa,Paraná,-23.40126751381884,-51.89433304784447
17248,87045,Maringa,Paraná,-23.42413885933309,-51.89568585707489
17249,87047,Maringa,Paraná,-23.414432773281256,-51.88601798709872
17250,87050,Maringa,Paraná,-23.431130605372815,-51.9182353193356
17253,87060,Maringa,Paraná,-23.449039756796463,-51.95342305448068
17256,87065,Maringa,Paraná,-23.445068629664828,-51.9771308204789
17257,87070,Maringa,Paraná,-23.41289154834567,-51.980249580348975
17260,87083,Maringa,Paraná,-23.387644893671037,-51.95519370458188
17264,87111,Sarandi,Paraná,-23.448041264613487,-51.869960318427005
17267,87114,Sarandi,Paraná,-23.433450486351425,-51.86670281115602
17270,87120,Floresta,Paraná,-23.614374068425708,-52.082794433928086
17272,87140,Paicandu,Paraná,-23.45682094005969,-52.03990549710547
17275,87160,Mandaguacu,Paraná,-23.34495591219923,-52.09904825765634
17292,87210,Cianorte,Paraná,-23.657923694543378,-52.58993043586271
17297,87230,Jussara,Paraná,-23.622748095003278,-52.4701183751283
17299,87240,Terra Boa,Paraná,-23.77185835065084,-52.44832800271509
17310,87303,Campo Mourao,Paraná,-24.034078488679658,-52.375641325826784
17325,87360,Goioere,Paraná,-24.185936255296784,-53.02562860417749
17341,87502,Umuarama,Paraná,-23.759415570984824,-53.29278370090015
17343,87504,Umuarama,Paraná,-23.75173759810049,-53.30072958526696
17344,87505,Umuarama,Paraná,-23.7703038826882,-53.29399644434319
17381,87702,Paranavai,Paraná,-23.078837903414584,-52.4647318679761
17410,87900,Loanda,Paraná,-22.929383785209307,-53.13587259427024
17424,88010,Florianopolis,Santa Catarina,-27.59288344150437,-48.55247105419271
17426,88020,Florianopolis,Santa Catarina,-27.593757745225567,-48.544313757311976
17430,88032,Florianopolis,Santa Catarina,-27.528367115974632,-48.49191371378214
17432,88035,Florianopolis,Santa Catarina,-27.59114101826739,-48.509176607977736
17433,88036,Florianopolis,Santa Catarina,-27.589316882452703,-48.52246814146247
17434,88037,Florianopolis,Santa Catarina,-27.60018256233101,-48.50691625507009
17440,88050,Florianopolis,Santa Catarina,-27.518376381111747,-48.5162770076532
17445,88056,Florianopolis,Santa Catarina,-27.41984238771852,-48.42646639542672
17446,88058,Florianopolis,Santa Catarina,-27.442895407783315,-48.40148110687639
17448,88061,Florianopolis,Santa Catarina,-27.581084617185542,-48.43113600826772
17450,88063,Florianopolis,Santa Catarina,-27.68168782191656,-48.49077351666238
17456,88075,Florianopolis,Santa Catarina,-27.585486027486755,-48.57989012662318
17458,88085,Florianopolis,Santa Catarina,-27.606573045395983,-48.592712089751465
17459,88090,Florianopolis,Santa Catarina,-27.59221371184723,-48.59546881743506
17462,88102,Sao Jose,Santa Catarina,-27.59580821471885,-48.61619711429363
17466,88107,Sao Jose,Santa Catarina,-27.5822191259198,-48.666581983629605
17470,88113,Sao Jose,Santa Catarina,-27.55802381286753,-48.63172484576854
17471,88115,Sao Jose,Santa Catarina,-27.54287971138869,-48.633426145173786
17479,88132,Palhoca,Santa Catarina,-27.646892846781903,-48.68054504487325
17482,88135,Palhoca,Santa Catarina,-27.6781985450396,-48.68709681646423
17483,88136,Palhoca,Santa Catarina,-27.64082754887865,-48.70947771325604
17484,88137,Palhoca,Santa Catarina,-27.6564209493744,-48.665839739218136
17485,88138,Palhoca,Santa Catarina,-27.75392641744196,-48.63349416431826
17498,88210,Porto Belo,Santa Catarina,-27.15728166876613,-48.57004704358004
17499,88215,Bombinhas,Santa Catarina,-27.15657253033492,-48.50320378589786
17500,88220,Itapema,Santa Catarina,-27.10477573247404,-48.62229620137128
17504,88270,Nova Trento,Santa Catarina,-27.28299944363184,-48.93077294776362
17506,88301,Itajai,Santa Catarina,-26.91187688025883,-48.65639411001171
17508,88303,Itajai,Santa Catarina,-26.91257382981319,-48.67397974813434
17511,88306,Itajai,Santa Catarina,-26.939351585462536,-48.63936784351655
17513,88308,Itajai,Santa Catarina,-26.923253324789695,-48.69584107679454
17519,88316,Itajai,Santa Catarina,-26.94374934078652,-48.72163589675504
17523,88330,Balneario Camboriu,Santa Catarina,-26.992704286772558,-48.63215150489717
17532,88340,Camboriu,Santa Catarina,-27.02362385481353,-48.64826262904155
17539,88350,Brusque,Santa Catarina,-27.105724111171032,-48.93331822533233
17540,88351,Brusque,Santa Catarina,-27.08507864651609,-48.917755702492265
17541,88352,Brusque,Santa Catarina,-27.076616866728678,-48.89319473283283
17542,88353,Brusque,Santa Catarina,-27.121052540706184,-48.911976159442005
17543,88354,Brusque,Santa Catarina,-27.10967259774645,-48.92661183682271
17548,88359,Brusque,Santa Catarina,-27.14779223406619,-48.957917977996665
17550,88370,Navegantes,Santa Catarina,-26.890665854149656,-48.65532838709395
17552,88372,Navegantes,Santa Catarina,-26.84343121927079,-48.63491566536206
17556,88380,Balneario Picarras,Santa Catarina,-26.76077139066045,-48.68190978174773
17558,88390,Barra Velha,Santa Catarina,-26.66097015026676,-48.69195331731783
17574,88490,Paulo Lopes,Santa Catarina,-27.97866549228825,-48.68271760811336
17575,88495,Garopaba,Santa Catarina,-28.038737678812907,-48.631463327998624
17576,88501,Lages,Santa Catarina,-27.81772374608259,-50.33075225544473
17579,88504,Lages,Santa Catarina,-27.82180315112037,-50.34359932606334
17618,88704,Tubarao,Santa Catarina,-28.47592154374265,-49.01172864670755
17619,88705,Tubarao,Santa Catarina,-28.478878471630875,-48.99587861083375
17623,88715,Jaguaruna,Santa Catarina,-28.633920987357754,-49.024157474362944
17627,88730,Sao Ludgero,Santa Catarina,-28.32938171277176,-49.176644834659655
17631,88750,Braco Do Norte,Santa Catarina,-28.274304945434466,-49.16521172686024
17636,88780,Imbituba,Santa Catarina,-28.231882617674767,-48.67933195388163
17637,88790,Laguna,Santa Catarina,-28.47572857600972,-48.784659261030505
17639,88801,Criciuma,Santa Catarina,-28.676778989638027,-49.36943092657391
17640,88802,Criciuma,Santa Catarina,-28.6829348182401,-49.37021758102544
17642,88804,Criciuma,Santa Catarina,-28.691211473754187,-49.387054719568205
17651,88813,Criciuma,Santa Catarina,-28.678033689593565,-49.33883528084044
17658,88820,Icara,Santa Catarina,-28.715980124328123,-49.299651376329926
17669,88870,Orleans,Santa Catarina,-28.357506793762703,-49.28867359716509
17673,88901,Ararangua,Santa Catarina,-28.944044468843742,-49.49918340607663
17691,88960,Sombrio,Santa Catarina,-29.10846525296457,-49.63523203121822
17702,89022,Blumenau,Santa Catarina,-26.947572578379823,-49.07072639411816
17703,89023,Blumenau,Santa Catarina,-26.94994268763476,-49.07692500050797
17707,89030,Blumenau,Santa Catarina,-26.896594365249943,-49.08294434567545
17708,89031,Blumenau,Santa Catarina,-26.888954863561978,-49.10210453576229
17711,89036,Blumenau,Santa Catarina,-26.9182168346561,-49.09395375152909
17714,89041,Blumenau,Santa Catarina,-26.914469334728025,-49.11226323442036
17717,89046,Blumenau,Santa Catarina,-26.932024747628564,-49.142028750846
17721,89052,Blumenau,Santa Catarina,-26.89102175856896,-49.07374245904508
17722,89053,Blumenau,Santa Catarina,-26.87729828398677,-49.081445858810056
17729,89063,Blumenau,Santa Catarina,-26.797518908253725,-49.08142078069451
17730,89065,Blumenau,Santa Catarina,-26.87170039425458,-49.10306985838128
17733,89069,Blumenau,Santa Catarina,-26.796411407228035,-49.09590143933176
17734,89070,Blumenau,Santa Catarina,-26.87378880544305,-49.128011971985536
17738,89080,Indaial,Santa Catarina,-26.902775560081714,-49.24222291742906
17739,89082,Indaial,Santa Catarina,-26.89486638902222,-49.25085522134504
17747,89108,Massaranduba,Santa Catarina,-26.610216926670343,-49.00253404801828
17752,89114,Gaspar,Santa Catarina,-26.93513099414835,-48.93792722466028
17755,89117,Gaspar,Santa Catarina,-26.85192667968571,-49.023382533933386
17757,89120,Timbo,Santa Catarina,-26.827603296905576,-49.27037623408747
17761,89128,Luiz Alves,Santa Catarina,-26.719065127148426,-48.99619111602232
17764,89136,Rodeio,Santa Catarina,-26.88932240353919,-49.35056297333393
17770,89150,Presidente Getulio,Santa Catarina,-27.050238879786896,-49.62755144977645
17773,89160,Rio Do Sul,Santa Catarina,-27.214586575753973,-49.637725417940445
17777,89164,Rio Do Sul,Santa Catarina,-27.223517738688045,-49.659990711396745
17778,89165,Rio Do Sul,Santa Catarina,-27.23141640405225,-49.657476576171575
17780,89170,Laurentino,Santa Catarina,-27.22122429012165,-49.731481761265776
17784,89180,Rio Do Oeste,Santa Catarina,-27.19614273379346,-49.79595722328515
17789,89190,Taio,Santa Catarina,-27.118392469189253,-49.999646980328485
17794,89201,Joinville,Santa Catarina,-26.301850904454422,-48.848394072332624
17796,89203,Joinville,Santa Catarina,-26.312712610848944,-48.857218790163536
17797,89204,Joinville,Santa Catarina,-26.287306620648224,-48.85180158925039
17800,89207,Joinville,Santa Catarina,-26.323116974041863,-48.82953141516658
17801,89208,Joinville,Santa Catarina,-26.343490313612577,-48.83274648111964
17803,89210,Joinville,Santa Catarina,-26.33339381940892,-48.83337100442482
17804,89211,Joinville,Santa Catarina,-26.331777299276474,-48.84943205286777
17807,89214,Joinville,Santa Catarina,-26.328275192563535,-48.88032525991248
17808,89215,Joinville,Santa Catarina,-26.33399166138244,-48.9002621420903
17810,89217,Joinville,Santa Catarina,-26.287074320291687,-48.87373981375372
17811,89218,Joinville,Santa Catarina,-26.27253092350632,-48.86153165204088
17812,89219,Joinville,Santa Catarina,-26.25131621441018,-48.870834381382245
17813,89220,Joinville,Santa Catarina,-26.27074229665648,-48.88181768781808
17815,89222,Joinville,Santa Catarina,-26.26782383940824,-48.84491848211984
17817,89224,Joinville,Santa Catarina,-26.26448500911461,-48.80725552527537
17818,89225,Joinville,Santa Catarina,-26.249547532553304,-48.80822564526952
17821,89228,Joinville,Santa Catarina,-26.280132640164325,-48.79651786743285
17831,89240,Sao Francisco Do Sul,Santa Catarina,-26.24556370537883,-48.60788895849941
17832,89245,Araquari,Santa Catarina,-26.407378348238257,-48.75811272641001
17835,89248,Garuva,Santa Catarina,-26.034602380283918,-48.85354111529444
17837,89251,Jaragua Do Sul,Santa Catarina,-26.48669076477054,-49.08123612140746
17840,89254,Jaragua Do Sul,Santa Catarina,-26.47103678845183,-49.11565414149591
17841,89255,Jaragua Do Sul,Santa Catarina,-26.46736049454127,-49.09306183541264
17842,89256,Jaragua Do Sul,Santa Catarina,-26.48129391902795,-49.058517578119535
17844,89258,Jaragua Do Sul,Santa Catarina,-26.491580915704773,-49.052080771769766
17845,89259,Jaragua Do Sul,Santa Catarina,-26.500511928687622,-49.08529233667028
17856,89280,Sao Bento Do Sul,Santa Catarina,-26.249611365425217,-49.38023607551119
17863,89287,Sao Bento Do Sul,Santa Catarina,-26.239824551251576,-49.39522935323786
17864,89288,Sao Bento Do Sul,Santa Catarina,-26.23219397821858,-49.411882265954304
17870,89295,Rio Negrinho,Santa Catarina,-26.25613891864582,-49.52153209709076
17881,89460,Canoinhas,Santa Catarina,-26.17842967715644,-50.39172922868355
17888,89504,Cacador,Santa Catarina,-26.775704753869576,-51.02952456825458
17897,89520,Curitibanos,Santa Catarina,-27.290948728745207,-50.577361136441255
17901,89540,Santa Cecilia,Santa Catarina,-26.960282815228823,-50.41834564086907
17906,89560,Videira,Santa Catarina,-27.00447650803858,-51.15253710423868
17916,89620,Campos Novos,Santa Catarina,-27.39905523530044,-51.22556495735034
17923,89650,Treze Tilias,Santa Catarina,-26.9985213240704,-51.41157983873013
17940,89701,Concordia,Santa Catarina,-27.21992557329001,-52.02327989668862
17961,89801,Chapeco,Santa Catarina,-27.09944773836892,-52.61009712967412
17963,89803,Chapeco,Santa Catarina,-27.09543989582476,-52.632071202754624
17969,89812,Chapeco,Santa Catarina,-27.11449604227134,-52.60281233605121
17975,89819,Cordilheira Alta,Santa Catarina,-26.986388569060693,-52.60331776416496
17976,89820,Xanxere,Santa Catarina,-26.87641510042257,-52.403994657794016
17978,89825,Xaxim,Santa Catarina,-26.959436655053853,-52.53171511177201
18000,89870,Pinhalzinho,Santa Catarina,-26.847939738284047,-52.98723222324769
18022,89900,Sao Miguel Do Oeste,Santa Catarina,-26.73341376125163,-53.517529914408506
18044,90010,Porto Alegre,Rio Grande do Sul,-30.033212764480137,-51.23143789959834
18047,90020,Porto Alegre,Rio Grande do Sul,-30.030589473017823,-51.22769725328026
18066,90220,Porto Alegre,Rio Grande do Sul,-30.021136927745573,-51.209674184414446
18067,90230,Porto Alegre,Rio Grande do Sul,-30.00818156770629,-51.20130443913637
18069,90240,Porto Alegre,Rio Grande do Sul,-30.00409696311078,-51.19631899770257
18072,90250,Porto Alegre,Rio Grande do Sul,-29.98160993083021,-51.188586365945525
18083,90520,Porto Alegre,Rio Grande do Sul,-30.016072959902225,-51.17892132567786
18086,90560,Porto Alegre,Rio Grande do Sul,-30.020688672514343,-51.20070597746484
18090,90620,Porto Alegre,Rio Grande do Sul,-30.049924834136867,-51.20192263924164
18091,90630,Porto Alegre,Rio Grande do Sul,-30.0435678695554,-51.195071083947504
18092,90640,Porto Alegre,Rio Grande do Sul,-30.0528082231195,-51.20349940909082
18095,90670,Porto Alegre,Rio Grande do Sul,-30.048806233363717,-51.18867453193925
18103,90850,Porto Alegre,Rio Grande do Sul,-30.06578689555878,-51.22599388213197
18114,91130,Porto Alegre,Rio Grande do Sul,-30.00435294025177,-51.13114718861931
18116,91150,Porto Alegre,Rio Grande do Sul,-30.00326017740812,-51.11873514426362
18132,91310,Porto Alegre,Rio Grande do Sul,-30.041919232419254,-51.15143702712152
18137,91350,Porto Alegre,Rio Grande do Sul,-30.015528344866176,-51.16270825237461
18138,91360,Porto Alegre,Rio Grande do Sul,-30.02022895157805,-51.154714915131336
18148,91510,Porto Alegre,Rio Grande do Sul,-30.07133502892093,-51.17775102637313
18149,91520,Porto Alegre,Rio Grande do Sul,-30.068075416697397,-51.1669472048459
18158,91740,Porto Alegre,Rio Grande do Sul,-30.108668249875183,-51.22225389903746
18182,91901,Porto Alegre,Rio Grande do Sul,-30.063909109282864,-51.18326444373256
18183,91910,Porto Alegre,Rio Grande do Sul,-30.10311434016288,-51.24261099293992
18184,91920,Porto Alegre,Rio Grande do Sul,-30.111750866550857,-51.24389587828228
18185,92010,Canoas,Rio Grande do Sul,-29.916961604485003,-51.17984689341306
18186,92020,Canoas,Rio Grande do Sul,-29.917004803844417,-51.1717653177083
18188,92025,Canoas,Rio Grande do Sul,-29.924146120759737,-51.16163459086898
18190,92030,Canoas,Rio Grande do Sul,-29.919402974839496,-51.14505892899358
18195,92120,Canoas,Rio Grande do Sul,-29.949839227216543,-51.16849385835352
18198,92310,Canoas,Rio Grande do Sul,-29.91622996554467,-51.18816017725101
18208,92420,Canoas,Rio Grande do Sul,-29.88532995305924,-51.17823714857105
18222,93032,Sao Leopoldo,Rio Grande do Sul,-29.77653386683951,-51.13068516330073
18225,93040,Sao Leopoldo,Rio Grande do Sul,-29.769156789229083,-51.1302496283369
18244,93180,Portao,Rio Grande do Sul,-29.694204375791134,-51.23318877432421
18267,93310,Novo Hamburgo,Rio Grande do Sul,-29.682712407822727,-51.13738001324933
18273,93336,Novo Hamburgo,Rio Grande do Sul,-29.694212981471743,-51.137740223385705
18277,93347,Novo Hamburgo,Rio Grande do Sul,-29.682879324211484,-51.16542094148269
18278,93348,Novo Hamburgo,Rio Grande do Sul,-29.674727503663902,-51.14719299561719
18283,93425,Novo Hamburgo,Rio Grande do Sul,-29.72109743779502,-51.11451402023661
18285,93510,Novo Hamburgo,Rio Grande do Sul,-29.682440885033067,-51.12347134361094
18292,93542,Novo Hamburgo,Rio Grande do Sul,-29.684330843096387,-51.09298402937747
18301,93608,Estancia Velha,Rio Grande do Sul,-28.77131751997845,-50.46414800112312
18309,93700,Campo Bom,Rio Grande do Sul,-29.67704500881413,-51.0604034401774
18310,93800,Sapiranga,Rio Grande do Sul,-29.63655061319904,-51.00782414855772
18323,93900,Ivoti,Rio Grande do Sul,-29.605286893562894,-51.16427789211877
18367,94410,Viamao,Rio Grande do Sul,-30.08355139038262,-51.0218050150084
18377,94451,Viamao,Rio Grande do Sul,-30.077760743041143,-51.05330632286344
18393,94810,Alvorada,Rio Grande do Sul,-30.00648930091964,-51.07951429592405
18411,94910,Cachoeirinha,Rio Grande do Sul,-29.95269333551591,-51.09779064077645
18413,94930,Cachoeirinha,Rio Grande do Sul,-29.941081316868797,-51.10745666222594
18421,94965,Cachoeirinha,Rio Grande do Sul,-29.904950693956568,-51.07030394103
18425,95012,Caxias Do Sul,Rio Grande do Sul,-29.172669488726477,-51.21072933509023
18426,95013,Caxias Do Sul,Rio Grande do Sul,-29.16288449162156,-51.20380645097556
18427,95020,Caxias Do Sul,Rio Grande do Sul,-29.1663138115949,-51.17831394250232
18430,95034,Caxias Do Sul,Rio Grande do Sul,-29.16019444958931,-51.18925939305335
18442,95055,Caxias Do Sul,Rio Grande do Sul,-29.15106168550321,-51.142925156171486
18445,95059,Caxias Do Sul,Rio Grande do Sul,-29.11603845005783,-51.12563480510615
18449,95070,Caxias Do Sul,Rio Grande do Sul,-29.16744881112399,-51.15483116731139
18450,95072,Caxias Do Sul,Rio Grande do Sul,-29.17329904837948,-51.15178971474723
18452,95076,Caxias Do Sul,Rio Grande do Sul,-29.178216467446862,-51.14868438613908
18454,95082,Caxias Do Sul,Rio Grande do Sul,-29.17782368522574,-51.17328050719071
18457,95088,Caxias Do Sul,Rio Grande do Sul,-29.1954433860579,-51.16706068825971
18462,95098,Caxias Do Sul,Rio Grande do Sul,-29.190671210121483,-51.18729485057533
18465,95110,Caxias Do Sul,Rio Grande do Sul,-29.190856266477077,-51.23023949816572
18471,95150,Nova Petropolis,Rio Grande do Sul,-29.375117732594425,-51.10823005629176
18474,95170,Farroupilha,Rio Grande do Sul,-29.40523713119916,-51.32578918258864
18484,95180,Farroupilha,Rio Grande do Sul,-29.22709040065793,-51.348650787139775
18495,95240,Ipe,Rio Grande do Sul,-28.8019037608538,-51.28985837084383
18499,95270,Flores Da Cunha,Rio Grande do Sul,-29.035257065411397,-51.183154546287696
18518,95360,Parai,Rio Grande do Sul,-28.596703774432147,-51.786946085315805
18527,95500,Santo Antonio Da Patrulha,Rio Grande do Sul,-29.833102764742076,-50.52008406269422
18540,95560,Torres,Rio Grande do Sul,-29.34114246818455,-49.74491959115231
18560,95625,Imbe,Rio Grande do Sul,-29.949823496703942,-50.11914007834461
18562,95650,Igrejinha,Rio Grande do Sul,-29.571977530057968,-50.79472976396335
18563,95660,Tres Coroas,Rio Grande do Sul,-29.511355583933103,-50.78115073787274
18566,95690,Rolante,Rio Grande do Sul,-29.64963363646582,-50.572926219838166
18572,95705,Bento Goncalves,Rio Grande do Sul,-29.155674465575085,-51.51306325887411
18578,95711,Vale Dos Vinhedos,Rio Grande do Sul,-29.17519237322801,-51.56925812204669
18599,95780,Montenegro,Rio Grande do Sul,-29.68780422662315,-51.46796398824512
18605,95800,Venancio Aires,Rio Grande do Sul,-29.61111067145766,-52.19331355503108
18609,95840,Triunfo,Rio Grande do Sul,-29.930632716179662,-51.70738486119434
18617,95885,Imigrante,Rio Grande do Sul,-29.34523045559361,-51.76658692040368
18621,95900,Lajeado,Rio Grande do Sul,-29.46055671555411,-51.966717167345216
18630,95910,Lajeado,Rio Grande do Sul,-29.430823732155336,-51.99377718667392
18633,95913,Lajeado,Rio Grande do Sul,-29.44657988996659,-51.961201913641
18658,95995,Arvorezinha,Rio Grande do Sul,-28.87190543829348,-52.18011144119088
18662,96020,Pelotas,Rio Grande do Sul,-31.7554965196217,-52.34127190287297
18677,96080,Pelotas,Rio Grande do Sul,-31.751071747621012,-52.3232017075999
18701,96203,Rio Grande,Rio Grande do Sul,-32.079231334862214,-52.15603277196151
18728,96400,Bage,Rio Grande do Sul,-31.32726762241418,-54.10645023095245
18751,96503,Cachoeira Do Sul,Rio Grande do Sul,-30.02314354706517,-52.91233224127847
18756,96530,Paraiso Do Sul,Rio Grande do Sul,-29.72380287374561,-53.17918716660632
18782,96816,Santa Cruz Do Sul,Rio Grande do Sul,-29.69489793178255,-52.44250849507993
18823,97050,Santa Maria,Rio Grande do Sul,-29.68943650014343,-53.79833260135035
18830,97110,Santa Maria,Rio Grande do Sul,-29.69998854966424,-53.73268020253613
18857,97502,Uruguaiana,Rio Grande do Sul,-29.762249215384355,-57.07895237377016
18938,98290,Condor,Rio Grande do Sul,-28.20732212632177,-53.484839056818565
18994,98780,Santa Rosa,Rio Grande do Sul,-28.057902813403288,-54.39263031117398
19005,98803,Santo Angelo,Rio Grande do Sul,-28.290552519798347,-54.262511433078906
19019,98910,Tres De Maio,Rio Grande do Sul,-27.77657590438832,-54.23551840843681
19023,98920,Horizontina,Rio Grande do Sul,-27.62727798944528,-54.31036031755507
19033,98975,Campina Das Missoes,Rio Grande do Sul,-27.986799762328445,-54.84099998542986
19080,99300,Soledade,Rio Grande do Sul,-28.827449667113736,-52.50925488808854
19100,99500,Carazinho,Rio Grande do Sul,-28.29124464593789,-52.79025576343903
19119,99670,Ronda Alta,Rio Grande do Sul,-27.78222223380718,-52.80650048023092
19124,99700,Erechim,Rio Grande do Sul,-27.63604581650499,-52.2730491223361
19139,99730,Jacutinga,Rio Grande do Sul,-27.728956133348813,-52.536535128236906
