DATE_KEY,FULL_DATE,YEAR,MONTH,MONTH_NAME,WEEK_IN_MONTH,DAY,DAY_OF_WEEK,TRIMESTER,NATIONAL_HOLIDAY_INDICATOR,WEEKDAY_INDICATOR
332,2016-11-27,2016,11,November,4,27,Sunday,Q4,Non-Holiday,Weekend
333,2016-11-28,2016,11,November,4,28,Monday,Q4,Non-Holiday,Weekday
334,2016-11-29,2016,11,November,4,29,Tuesday,Q4,Non-Holiday,Weekday
335,2016-11-30,2016,11,November,4,30,Wednesday,Q4,Non-Holiday,Weekday
336,2016-12-01,2016,12,December,1,1,Thursday,Q4,Non-Holiday,Weekday
337,2016-12-02,2016,12,December,1,2,Friday,Q4,Non-Holiday,Weekday
338,2016-12-03,2016,12,December,1,3,Saturday,Q4,Non-Holiday,Weekend
339,2016-12-04,2016,12,December,1,4,Sunday,Q4,Non-Holiday,Weekend
340,2016-12-05,2016,12,December,1,5,Monday,Q4,Non-Holiday,Weekday
341,2016-12-06,2016,12,December,1,6,Tuesday,Q4,Non-Holiday,Weekday
342,2016-12-07,2016,12,December,1,7,Wednesday,Q4,Non-Holiday,Weekday
343,2016-12-08,2016,12,December,2,8,Thursday,Q4,Non-Holiday,Weekday
344,2016-12-09,2016,12,December,2,9,Friday,Q4,Non-Holiday,Weekday
345,2016-12-10,2016,12,December,2,10,Saturday,Q4,Non-Holiday,Weekend
346,2016-12-11,2016,12,December,2,11,Sunday,Q4,Non-Holiday,Weekend
347,2016-12-12,2016,12,December,2,12,Monday,Q4,Non-Holiday,Weekday
348,2016-12-13,2016,12,December,2,13,Tuesday,Q4,Non-Holiday,Weekday
349,2016-12-14,2016,12,December,2,14,Wednesday,Q4,Non-Holiday,Weekday
350,2016-12-15,2016,12,December,2,15,Thursday,Q4,Non-Holiday,Weekday
351,2016-12-16,2016,12,December,3,16,Friday,Q4,Non-Holiday,Weekday
352,2016-12-17,2016,12,December,3,17,Saturday,Q4,Non-Holiday,Weekend
353,2016-12-18,2016,12,December,3,18,Sunday,Q4,Non-Holiday,Weekend
354,2016-12-19,2016,12,December,3,19,Monday,Q4,Non-Holiday,Weekday
355,2016-12-20,2016,12,December,3,20,Tuesday,Q4,Non-Holiday,Weekday
356,2016-12-21,2016,12,December,3,21,Wednesday,Q4,Non-Holiday,Weekday
357,2016-12-22,2016,12,December,3,22,Thursday,Q4,Non-Holiday,Weekday
358,2016-12-23,2016,12,December,3,23,Friday,Q4,Non-Holiday,Weekday
359,2016-12-24,2016,12,December,4,24,Saturday,Q4,Non-Holiday,Weekend
360,2016-12-25,2016,12,December,4,25,Sunday,Q4,Holiday,Weekend
361,2016-12-26,2016,12,December,4,26,Monday,Q4,Non-Holiday,Weekday
362,2016-12-27,2016,12,December,4,27,Tuesday,Q4,Non-Holiday,Weekday
363,2016-12-28,2016,12,December,4,28,Wednesday,Q4,Non-Holiday,Weekday
364,2016-12-29,2016,12,December,4,29,Thursday,Q4,Non-Holiday,Weekday
365,2016-12-30,2016,12,December,4,30,Friday,Q4,Non-Holiday,Weekday
366,2016-12-31,2016,12,December,4,31,Saturday,Q4,Non-Holiday,Weekend
367,2017-01-01,2017,1,January,1,1,Sunday,Q1,Holiday,Weekend
368,2017-01-02,2017,1,January,1,2,Monday,Q1,Non-Holiday,Weekday
369,2017-01-03,2017,1,January,1,3,Tuesday,Q1,Non-Holiday,Weekday
370,2017-01-04,2017,1,January,1,4,Wednesday,Q1,Non-Holiday,Weekday
371,2017-01-05,2017,1,January,1,5,Thursday,Q1,Non-Holiday,Weekday
372,2017-01-06,2017,1,January,1,6,Friday,Q1,Non-Holiday,Weekday
373,2017-01-07,2017,1,January,1,7,Saturday,Q1,Non-Holiday,Weekend
374,2017-01-08,2017,1,January,2,8,Sunday,Q1,Non-Holiday,Weekend
375,2017-01-09,2017,1,January,2,9,Monday,Q1,Non-Holiday,Weekday
376,2017-01-10,2017,1,January,2,10,Tuesday,Q1,Non-Holiday,Weekday
377,2017-01-11,2017,1,January,2,11,Wednesday,Q1,Non-Holiday,Weekday
378,2017-01-12,2017,1,January,2,12,Thursday,Q1,Non-Holiday,Weekday
379,2017-01-13,2017,1,January,2,13,Friday,Q1,Non-Holiday,Weekday
380,2017-01-14,2017,1,January,2,14,Saturday,Q1,Non-Holiday,Weekend
381,2017-01-15,2017,1,January,2,15,Sunday,Q1,Non-Holiday,Weekend
382,2017-01-16,2017,1,January,3,16,Monday,Q1,Non-Holiday,Weekday
383,2017-01-17,2017,1,January,3,17,Tuesday,Q1,Non-Holiday,Weekday
384,2017-01-18,2017,1,January,3,18,Wednesday,Q1,Non-Holiday,Weekday
385,2017-01-19,2017,1,January,3,19,Thursday,Q1,Non-Holiday,Weekday
386,2017-01-20,2017,1,January,3,20,Friday,Q1,Non-Holiday,Weekday
387,2017-01-21,2017,1,January,3,21,Saturday,Q1,Non-Holiday,Weekend
388,2017-01-22,2017,1,January,3,22,Sunday,Q1,Non-Holiday,Weekend
389,2017-01-23,2017,1,January,3,23,Monday,Q1,Non-Holiday,Weekday
390,2017-01-24,2017,1,January,4,24,Tuesday,Q1,Non-Holiday,Weekday
391,2017-01-25,2017,1,January,4,25,Wednesday,Q1,Non-Holiday,Weekday
392,2017-01-26,2017,1,January,4,26,Thursday,Q1,Non-Holiday,Weekday
393,2017-01-27,2017,1,January,4,27,Friday,Q1,Non-Holiday,Weekday
394,2017-01-28,2017,1,January,4,28,Saturday,Q1,Non-Holiday,Weekend
395,2017-01-29,2017,1,January,4,29,Sunday,Q1,Non-Holiday,Weekend
396,2017-01-30,2017,1,January,4,30,Monday,Q1,Non-Holiday,Weekday
397,2017-01-31,2017,1,January,4,31,Tuesday,Q1,Non-Holiday,Weekday
398,2017-02-01,2017,2,February,1,1,Wednesday,Q1,Non-Holiday,Weekday
399,2017-02-02,2017,2,February,1,2,Thursday,Q1,Non-Holiday,Weekday
400,2017-02-03,2017,2,February,1,3,Friday,Q1,Non-Holiday,Weekday
401,2017-02-04,2017,2,February,1,4,Saturday,Q1,Non-Holiday,Weekend
402,2017-02-05,2017,2,February,1,5,Sunday,Q1,Non-Holiday,Weekend
403,2017-02-06,2017,2,February,1,6,Monday,Q1,Non-Holiday,Weekday
404,2017-02-07,2017,2,February,1,7,Tuesday,Q1,Non-Holiday,Weekday
405,2017-02-08,2017,2,February,2,8,Wednesday,Q1,Non-Holiday,Weekday
406,2017-02-09,2017,2,February,2,9,Thursday,Q1,Non-Holiday,Weekday
407,2017-02-10,2017,2,February,2,10,Friday,Q1,Non-Holiday,Weekday
408,2017-02-11,2017,2,February,2,11,Saturday,Q1,Non-Holiday,Weekend
409,2017-02-12,2017,2,February,2,12,Sunday,Q1,Non-Holiday,Weekend
410,2017-02-13,2017,2,February,2,13,Monday,Q1,Non-Holiday,Weekday
411,2017-02-14,2017,2,February,2,14,Tuesday,Q1,Non-Holiday,Weekday
412,2017-02-15,2017,2,February,2,15,Wednesday,Q1,Non-Holiday,Weekday
413,2017-02-16,2017,2,February,3,16,Thursday,Q1,Non-Holiday,Weekday
414,2017-02-17,2017,2,February,3,17,Friday,Q1,Non-Holiday,Weekday
415,2017-02-18,2017,2,February,3,18,Saturday,Q1,Non-Holiday,Weekend
416,2017-02-19,2017,2,February,3,19,Sunday,Q1,Non-Holiday,Weekend
417,2017-02-20,2017,2,February,3,20,Monday,Q1,Non-Holiday,Weekday
418,2017-02-21,2017,2,February,3,21,Tuesday,Q1,Non-Holiday,Weekday
419,2017-02-22,2017,2,February,3,22,Wednesday,Q1,Non-Holiday,Weekday
420,2017-02-23,2017,2,February,3,23,Thursday,Q1,Non-Holiday,Weekday
421,2017-02-24,2017,2,February,4,24,Friday,Q1,Non-Holiday,Weekday
422,2017-02-25,2017,2,February,4,25,Saturday,Q1,Non-Holiday,Weekend
423,2017-02-26,2017,2,February,4,26,Sunday,Q1,Non-Holiday,Weekend
424,2017-02-27,2017,2,February,4,27,Monday,Q1,Non-Holiday,Weekday
425,2017-02-28,2017,2,February,4,28,Tuesday,Q1,Non-Holiday,Weekday
426,2017-03-01,2017,3,March,1,1,Wednesday,Q1,Non-Holiday,Weekday
427,2017-03-02,2017,3,March,1,2,Thursday,Q1,Non-Holiday,Weekday
428,2017-03-03,2017,3,March,1,3,Friday,Q1,Non-Holiday,Weekday
429,2017-03-04,2017,3,March,1,4,Saturday,Q1,Non-Holiday,Weekend
430,2017-03-05,2017,3,March,1,5,Sunday,Q1,Non-Holiday,Weekend
431,2017-03-06,2017,3,March,1,6,Monday,Q1,Non-Holiday,Weekday
432,2017-03-07,2017,3,March,1,7,Tuesday,Q1,Non-Holiday,Weekday
433,2017-03-08,2017,3,March,2,8,Wednesday,Q1,Non-Holiday,Weekday
434,2017-03-09,2017,3,March,2,9,Thursday,Q1,Non-Holiday,Weekday
435,2017-03-10,2017,3,March,2,10,Friday,Q1,Non-Holiday,Weekday
436,2017-03-11,2017,3,March,2,11,Saturday,Q1,Non-Holiday,Weekend
437,2017-03-12,2017,3,March,2,12,Sunday,Q1,Non-Holiday,Weekend
438,2017-03-13,2017,3,March,2,13,Monday,Q1,Non-Holiday,Weekday
439,2017-03-14,2017,3,March,2,14,Tuesday,Q1,Non-Holiday,Weekday
440,2017-03-15,2017,3,March,2,15,Wednesday,Q1,Non-Holiday,Weekday
441,2017-03-16,2017,3,March,3,16,Thursday,Q1,Non-Holiday,Weekday
442,2017-03-17,2017,3,March,3,17,Friday,Q1,Non-Holiday,Weekday
443,2017-03-18,2017,3,March,3,18,Saturday,Q1,Non-Holiday,Weekend
444,2017-03-19,2017,3,March,3,19,Sunday,Q1,Non-Holiday,Weekend
445,2017-03-20,2017,3,March,3,20,Monday,Q1,Non-Holiday,Weekday
446,2017-03-21,2017,3,March,3,21,Tuesday,Q1,Non-Holiday,Weekday
447,2017-03-22,2017,3,March,3,22,Wednesday,Q1,Non-Holiday,Weekday
448,2017-03-23,2017,3,March,3,23,Thursday,Q1,Non-Holiday,Weekday
449,2017-03-24,2017,3,March,4,24,Friday,Q1,Non-Holiday,Weekday
450,2017-03-25,2017,3,March,4,25,Saturday,Q1,Non-Holiday,Weekend
451,2017-03-26,2017,3,March,4,26,Sunday,Q1,Non-Holiday,Weekend
452,2017-03-27,2017,3,March,4,27,Monday,Q1,Non-Holiday,Weekday
453,2017-03-28,2017,3,March,4,28,Tuesday,Q1,Non-Holiday,Weekday
454,2017-03-29,2017,3,March,4,29,Wednesday,Q1,Non-Holiday,Weekday
455,2017-03-30,2017,3,March,4,30,Thursday,Q1,Non-Holiday,Weekday
456,2017-03-31,2017,3,March,4,31,Friday,Q1,Non-Holiday,Weekday
457,2017-04-01,2017,4,April,1,1,Saturday,Q2,Non-Holiday,Weekend
458,2017-04-02,2017,4,April,1,2,Sunday,Q2,Non-Holiday,Weekend
459,2017-04-03,2017,4,April,1,3,Monday,Q2,Non-Holiday,Weekday
460,2017-04-04,2017,4,April,1,4,Tuesday,Q2,Non-Holiday,Weekday
461,2017-04-05,2017,4,April,1,5,Wednesday,Q2,Non-Holiday,Weekday
462,2017-04-06,2017,4,April,1,6,Thursday,Q2,Non-Holiday,Weekday
463,2017-04-07,2017,4,April,1,7,Friday,Q2,Non-Holiday,Weekday
464,2017-04-08,2017,4,April,2,8,Saturday,Q2,Non-Holiday,Weekend
465,2017-04-09,2017,4,April,2,9,Sunday,Q2,Non-Holiday,Weekend
466,2017-04-10,2017,4,April,2,10,Monday,Q2,Non-Holiday,Weekday
467,2017-04-11,2017,4,April,2,11,Tuesday,Q2,Non-Holiday,Weekday
468,2017-04-12,2017,4,April,2,12,Wednesday,Q2,Non-Holiday,Weekday
469,2017-04-13,2017,4,April,2,13,Thursday,Q2,Non-Holiday,Weekday
470,2017-04-14,2017,4,April,2,14,Friday,Q2,Non-Holiday,Weekday
471,2017-04-15,2017,4,April,2,15,Saturday,Q2,Non-Holiday,Weekend
472,2017-04-16,2017,4,April,3,16,Sunday,Q2,Non-Holiday,Weekend
473,2017-04-17,2017,4,April,3,17,Monday,Q2,Non-Holiday,Weekday
474,2017-04-18,2017,4,April,3,18,Tuesday,Q2,Non-Holiday,Weekday
475,2017-04-19,2017,4,April,3,19,Wednesday,Q2,Non-Holiday,Weekday
476,2017-04-20,2017,4,April,3,20,Thursday,Q2,Non-Holiday,Weekday
477,2017-04-21,2017,4,April,3,21,Friday,Q2,Holiday,Weekday
478,2017-04-22,2017,4,April,3,22,Saturday,Q2,Non-Holiday,Weekend
479,2017-04-23,2017,4,April,3,23,Sunday,Q2,Non-Holiday,Weekend
480,2017-04-24,2017,4,April,4,24,Monday,Q2,Non-Holiday,Weekday
481,2017-04-25,2017,4,April,4,25,Tuesday,Q2,Non-Holiday,Weekday
482,2017-04-26,2017,4,April,4,26,Wednesday,Q2,Non-Holiday,Weekday
483,2017-04-27,2017,4,April,4,27,Thursday,Q2,Non-Holiday,Weekday
484,2017-04-28,2017,4,April,4,28,Friday,Q2,Non-Holiday,Weekday
485,2017-04-29,2017,4,April,4,29,Saturday,Q2,Non-Holiday,Weekend
486,2017-04-30,2017,4,April,4,30,Sunday,Q2,Non-Holiday,Weekend
487,2017-05-01,2017,5,May,1,1,Monday,Q2,Holiday,Weekday
488,2017-05-02,2017,5,May,1,2,Tuesday,Q2,Non-Holiday,Weekday
489,2017-05-03,2017,5,May,1,3,Wednesday,Q2,Non-Holiday,Weekday
490,2017-05-04,2017,5,May,1,4,Thursday,Q2,Non-Holiday,Weekday
491,2017-05-05,2017,5,May,1,5,Friday,Q2,Non-Holiday,Weekday
492,2017-05-06,2017,5,May,1,6,Saturday,Q2,Non-Holiday,Weekend
493,2017-05-07,2017,5,May,1,7,Sunday,Q2,Non-Holiday,Weekend
494,2017-05-08,2017,5,May,2,8,Monday,Q2,Non-Holiday,Weekday
495,2017-05-09,2017,5,May,2,9,Tuesday,Q2,Non-Holiday,Weekday
496,2017-05-10,2017,5,May,2,10,Wednesday,Q2,Non-Holiday,Weekday
497,2017-05-11,2017,5,May,2,11,Thursday,Q2,Non-Holiday,Weekday
498,2017-05-12,2017,5,May,2,12,Friday,Q2,Non-Holiday,Weekday
499,2017-05-13,2017,5,May,2,13,Saturday,Q2,Non-Holiday,Weekend
500,2017-05-14,2017,5,May,2,14,Sunday,Q2,Non-Holiday,Weekend
501,2017-05-15,2017,5,May,2,15,Monday,Q2,Non-Holiday,Weekday
502,2017-05-16,2017,5,May,3,16,Tuesday,Q2,Non-Holiday,Weekday
503,2017-05-17,2017,5,May,3,17,Wednesday,Q2,Non-Holiday,Weekday
504,2017-05-18,2017,5,May,3,18,Thursday,Q2,Non-Holiday,Weekday
505,2017-05-19,2017,5,May,3,19,Friday,Q2,Non-Holiday,Weekday
506,2017-05-20,2017,5,May,3,20,Saturday,Q2,Non-Holiday,Weekend
507,2017-05-21,2017,5,May,3,21,Sunday,Q2,Non-Holiday,Weekend
508,2017-05-22,2017,5,May,3,22,Monday,Q2,Non-Holiday,Weekday
509,2017-05-23,2017,5,May,3,23,Tuesday,Q2,Non-Holiday,Weekday
510,2017-05-24,2017,5,May,4,24,Wednesday,Q2,Non-Holiday,Weekday
511,2017-05-25,2017,5,May,4,25,Thursday,Q2,Non-Holiday,Weekday
512,2017-05-26,2017,5,May,4,26,Friday,Q2,Non-Holiday,Weekday
513,2017-05-27,2017,5,May,4,27,Saturday,Q2,Non-Holiday,Weekend
514,2017-05-28,2017,5,May,4,28,Sunday,Q2,Non-Holiday,Weekend
515,2017-05-29,2017,5,May,4,29,Monday,Q2,Non-Holiday,Weekday
516,2017-05-30,2017,5,May,4,30,Tuesday,Q2,Non-Holiday,Weekday
517,2017-05-31,2017,5,May,4,31,Wednesday,Q2,Non-Holiday,Weekday
518,2017-06-01,2017,6,June,1,1,Thursday,Q2,Non-Holiday,Weekday
519,2017-06-02,2017,6,June,1,2,Friday,Q2,Non-Holiday,Weekday
520,2017-06-03,2017,6,June,1,3,Saturday,Q2,Non-Holiday,Weekend
521,2017-06-04,2017,6,June,1,4,Sunday,Q2,Non-Holiday,Weekend
522,2017-06-05,2017,6,June,1,5,Monday,Q2,Non-Holiday,Weekday
523,2017-06-06,2017,6,June,1,6,Tuesday,Q2,Non-Holiday,Weekday
524,2017-06-07,2017,6,June,1,7,Wednesday,Q2,Non-Holiday,Weekday
525,2017-06-08,2017,6,June,2,8,Thursday,Q2,Non-Holiday,Weekday
526,2017-06-09,2017,6,June,2,9,Friday,Q2,Non-Holiday,Weekday
527,2017-06-10,2017,6,June,2,10,Saturday,Q2,Non-Holiday,Weekend
528,2017-06-11,2017,6,June,2,11,Sunday,Q2,Non-Holiday,Weekend
529,2017-06-12,2017,6,June,2,12,Monday,Q2,Non-Holiday,Weekday
530,2017-06-13,2017,6,June,2,13,Tuesday,Q2,Non-Holiday,Weekday
531,2017-06-14,2017,6,June,2,14,Wednesday,Q2,Non-Holiday,Weekday
532,2017-06-15,2017,6,June,2,15,Thursday,Q2,Non-Holiday,Weekday
533,2017-06-16,2017,6,June,3,16,Friday,Q2,Non-Holiday,Weekday
534,2017-06-17,2017,6,June,3,17,Saturday,Q2,Non-Holiday,Weekend
535,2017-06-18,2017,6,June,3,18,Sunday,Q2,Non-Holiday,Weekend
536,2017-06-19,2017,6,June,3,19,Monday,Q2,Non-Holiday,Weekday
537,2017-06-20,2017,6,June,3,20,Tuesday,Q2,Non-Holiday,Weekday
538,2017-06-21,2017,6,June,3,21,Wednesday,Q2,Non-Holiday,Weekday
539,2017-06-22,2017,6,June,3,22,Thursday,Q2,Non-Holiday,Weekday
540,2017-06-23,2017,6,June,3,23,Friday,Q2,Non-Holiday,Weekday
541,2017-06-24,2017,6,June,4,24,Saturday,Q2,Non-Holiday,Weekend
542,2017-06-25,2017,6,June,4,25,Sunday,Q2,Non-Holiday,Weekend
543,2017-06-26,2017,6,June,4,26,Monday,Q2,Non-Holiday,Weekday
544,2017-06-27,2017,6,June,4,27,Tuesday,Q2,Non-Holiday,Weekday
545,2017-06-28,2017,6,June,4,28,Wednesday,Q2,Non-Holiday,Weekday
546,2017-06-29,2017,6,June,4,29,Thursday,Q2,Non-Holiday,Weekday
547,2017-06-30,2017,6,June,4,30,Friday,Q2,Non-Holiday,Weekday
548,2017-07-01,2017,7,July,1,1,Saturday,Q3,Non-Holiday,Weekend
549,2017-07-02,2017,7,July,1,2,Sunday,Q3,Non-Holiday,Weekend
550,2017-07-03,2017,7,July,1,3,Monday,Q3,Non-Holiday,Weekday
551,2017-07-04,2017,7,July,1,4,Tuesday,Q3,Non-Holiday,Weekday
552,2017-07-05,2017,7,July,1,5,Wednesday,Q3,Non-Holiday,Weekday
553,2017-07-06,2017,7,July,1,6,Thursday,Q3,Non-Holiday,Weekday
554,2017-07-07,2017,7,July,1,7,Friday,Q3,Non-Holiday,Weekday
555,2017-07-08,2017,7,July,2,8,Saturday,Q3,Non-Holiday,Weekend
556,2017-07-09,2017,7,July,2,9,Sunday,Q3,Non-Holiday,Weekend
557,2017-07-10,2017,7,July,2,10,Monday,Q3,Non-Holiday,Weekday
558,2017-07-11,2017,7,July,2,11,Tuesday,Q3,Non-Holiday,Weekday
559,2017-07-12,2017,7,July,2,12,Wednesday,Q3,Non-Holiday,Weekday
560,2017-07-13,2017,7,July,2,13,Thursday,Q3,Non-Holiday,Weekday
561,2017-07-14,2017,7,July,2,14,Friday,Q3,Non-Holiday,Weekday
562,2017-07-15,2017,7,July,2,15,Saturday,Q3,Non-Holiday,Weekend
563,2017-07-16,2017,7,July,3,16,Sunday,Q3,Non-Holiday,Weekend
564,2017-07-17,2017,7,July,3,17,Monday,Q3,Non-Holiday,Weekday
565,2017-07-18,2017,7,July,3,18,Tuesday,Q3,Non-Holiday,Weekday
566,2017-07-19,2017,7,July,3,19,Wednesday,Q3,Non-Holiday,Weekday
567,2017-07-20,2017,7,July,3,20,Thursday,Q3,Non-Holiday,Weekday
568,2017-07-21,2017,7,July,3,21,Friday,Q3,Non-Holiday,Weekday
569,2017-07-22,2017,7,July,3,22,Saturday,Q3,Non-Holiday,Weekend
570,2017-07-23,2017,7,July,3,23,Sunday,Q3,Non-Holiday,Weekend
571,2017-07-24,2017,7,July,4,24,Monday,Q3,Non-Holiday,Weekday
572,2017-07-25,2017,7,July,4,25,Tuesday,Q3,Non-Holiday,Weekday
573,2017-07-26,2017,7,July,4,26,Wednesday,Q3,Non-Holiday,Weekday
574,2017-07-27,2017,7,July,4,27,Thursday,Q3,Non-Holiday,Weekday
575,2017-07-28,2017,7,July,4,28,Friday,Q3,Non-Holiday,Weekday
576,2017-07-29,2017,7,July,4,29,Saturday,Q3,Non-Holiday,Weekend
577,2017-07-30,2017,7,July,4,30,Sunday,Q3,Non-Holiday,Weekend
578,2017-07-31,2017,7,July,4,31,Monday,Q3,Non-Holiday,Weekday
579,2017-08-01,2017,8,August,1,1,Tuesday,Q3,Non-Holiday,Weekday
580,2017-08-02,2017,8,August,1,2,Wednesday,Q3,Non-Holiday,Weekday
581,2017-08-03,2017,8,August,1,3,Thursday,Q3,Non-Holiday,Weekday
582,2017-08-04,2017,8,August,1,4,Friday,Q3,Non-Holiday,Weekday
583,2017-08-05,2017,8,August,1,5,Saturday,Q3,Non-Holiday,Weekend
584,2017-08-06,2017,8,August,1,6,Sunday,Q3,Non-Holiday,Weekend
585,2017-08-07,2017,8,August,1,7,Monday,Q3,Non-Holiday,Weekday
586,2017-08-08,2017,8,August,2,8,Tuesday,Q3,Non-Holiday,Weekday
587,2017-08-09,2017,8,August,2,9,Wednesday,Q3,Non-Holiday,Weekday
588,2017-08-10,2017,8,August,2,10,Thursday,Q3,Non-Holiday,Weekday
589,2017-08-11,2017,8,August,2,11,Friday,Q3,Non-Holiday,Weekday
590,2017-08-12,2017,8,August,2,12,Saturday,Q3,Non-Holiday,Weekend
591,2017-08-13,2017,8,August,2,13,Sunday,Q3,Non-Holiday,Weekend
592,2017-08-14,2017,8,August,2,14,Monday,Q3,Non-Holiday,Weekday
593,2017-08-15,2017,8,August,2,15,Tuesday,Q3,Non-Holiday,Weekday
594,2017-08-16,2017,8,August,3,16,Wednesday,Q3,Non-Holiday,Weekday
595,2017-08-17,2017,8,August,3,17,Thursday,Q3,Non-Holiday,Weekday
596,2017-08-18,2017,8,August,3,18,Friday,Q3,Non-Holiday,Weekday
597,2017-08-19,2017,8,August,3,19,Saturday,Q3,Non-Holiday,Weekend
598,2017-08-20,2017,8,August,3,20,Sunday,Q3,Non-Holiday,Weekend
599,2017-08-21,2017,8,August,3,21,Monday,Q3,Non-Holiday,Weekday
600,2017-08-22,2017,8,August,3,22,Tuesday,Q3,Non-Holiday,Weekday
601,2017-08-23,2017,8,August,3,23,Wednesday,Q3,Non-Holiday,Weekday
